name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,status,Finish,maybeboard,image URL,image Back URL,tags,Notes,MTGO ID
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Knights J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Knights J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Knights J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Knights J22","",
"Thriving Heath",,"Land",,"j22","824",common,l,Not Owned,Non-foil,false,,,"Knights J22","",
"Oashra Cultivator",,"Creature - Human Druid",,"j22","697",common,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Snapping Gnarlid",,"Creature - Beast",,"j22","730",common,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Courser of Kruphix",,"Enchantment Creature - Centaur",,"j22","641",rare,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Turntimber Basilisk",,"Creature - Basilisk",,"j22","736",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Canopy Baloth",,"Creature - Beast",,"j22","638",common,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Primeval Herald",,"Creature - Elf Scout",,"j22","42",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Rampaging Baloths",,"Creature - Beast",,"j22","715",rare,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Master's Rebuke",,"Instant",,"j22","689",common,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Rampaging Growth",,"Instant",,"j22","43",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Adventuring Gear",,"Artifact - Equipment",,"j22","751",common,c,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Khalni Heart Expedition",,"Enchantment",,"j22","90",common,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Zendikar's Roil",,"Enchantment",,"j22","747",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Evolving Wilds",,"Land",,"j22","813",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Thriving Grove",,"Land",,"j22","823",common,l,Not Owned,Non-foil,false,,,"Landfall 1 J22","",
"Oashra Cultivator",,"Creature - Human Druid",,"j22","697",common,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Snapping Gnarlid",,"Creature - Beast",,"j22","730",common,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Fertilid",,"Creature - Elemental",,"j22","660",common,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Turntimber Basilisk",,"Creature - Basilisk",,"j22","736",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Canopy Baloth",,"Creature - Beast",,"j22","638",common,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Primeval Herald",,"Creature - Elf Scout",,"j22","42",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Baloth Woodcrasher",,"Creature - Beast",,"j22","630",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Avenger of Zendikar",,"Creature - Elemental",,"j22","629",mythic,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Groundswell",,"Instant",,"j22","669",common,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Rampaging Growth",,"Instant",,"j22","43",uncommon,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Broken Bond",,"Sorcery",,"j22","636",common,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Khalni Heart Expedition",,"Enchantment",,"j22","90",common,g,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Evolving Wilds",,"Land",,"j22","813",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Thriving Grove",,"Land",,"j22","823",common,l,Not Owned,Non-foil,false,,,"Landfall 2 J22","",
"Feral Hydra",,"Creature - Hydra Beast",,"jmp","395",uncommon,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Fa'adiyah Seer",,"Creature - Human Shaman",,"jmp","394",common,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Sylvan Ranger",,"Creature - Elf Scout Ranger",,"jmp","435",common,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Awakener Druid",,"Creature - Human Druid",,"jmp","379",uncommon,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Fertilid",,"Creature - Elemental",,"jmp","398",common,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Wildheart Invoker",,"Creature - Elf Shaman",,"jmp","444",common,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Ulvenwald Hydra",,"Creature - Hydra",,"jmp","439",mythic,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Elemental Uprising",,"Instant",,"jmp","390",common,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Crushing Canopy",,"Instant",,"jmp","386",common,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Cultivate",,"Sorcery",,"m21","177",uncommon,g,Not Owned,Non-foil,false,,,"Lands 1","",81581
"Vastwood Zendikon",,"Enchantment - Aura",,"jmp","440",common,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Zendikar's Roil",,"Enchantment",,"jmp","448",uncommon,g,Not Owned,Non-foil,false,,,"Lands 1","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 1","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 1","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 1","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 1","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 1","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 1","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 1","",
"Thriving Grove",,"Land",,"jmp","34",common,l,Not Owned,Non-foil,false,,,"Lands 1","",81815
"Feral Hydra",,"Creature - Hydra Beast",,"jmp","395",uncommon,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Fa'adiyah Seer",,"Creature - Human Shaman",,"jmp","394",common,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Sylvan Ranger",,"Creature - Elf Scout Ranger",,"jmp","435",common,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Awakener Druid",,"Creature - Human Druid",,"jmp","379",uncommon,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Fertilid",,"Creature - Elemental",,"jmp","398",common,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Oracle of Mul Daya",,"Creature - Elf Shaman",,"jmp","415",rare,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Wildheart Invoker",,"Creature - Elf Shaman",,"jmp","444",common,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Sporemound",,"Creature - Fungus",,"jmp","433",common,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Woodborn Behemoth",,"Creature - Elemental",,"jmp","446",uncommon,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Elemental Uprising",,"Instant",,"jmp","390",common,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Crushing Canopy",,"Instant",,"jmp","386",common,g,Not Owned,Non-foil,false,,,"Lands 2","",
"Cultivate",,"Sorcery",,"m21","177",uncommon,g,Not Owned,Non-foil,false,,,"Lands 2","",81581
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 2","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 2","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 2","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 2","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 2","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 2","",
"Forest",,"Basic Land - Forest",,"jmp","72",common,l,Not Owned,Non-foil,false,,,"Lands 2","",
"Thriving Grove",,"Land",,"jmp","34",common,l,Not Owned,Non-foil,false,,,"Lands 2","",81815
"Gideon's Lawkeeper",,"Creature - Human Soldier",,"j22","190",common,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Kami of Ancient Law",,"Creature - Spirit",,"j22","203",common,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Ninth Bridge Patrol",,"Creature - Dwarf Soldier",,"j22","221",common,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Midnight Guard",,"Creature - Human Soldier",,"j22","216",common,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Nightguard Patrol",,"Creature - Human Soldier",,"j22","220",common,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Skyhunter Patrol",,"Creature - Cat Knight",,"j22","245",common,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Archon of Justice",,"Creature - Archon",,"j22","150",rare,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Magnanimous Magistrate",,"Creature - Human Advisor",,"j22","7",uncommon,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Righteousness",,"Instant",,"j22","235",uncommon,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Valorous Stance",,"Instant",,"j22","263",uncommon,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Divine Verdict",,"Instant",,"j22","177",common,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Arrest",,"Enchantment - Aura",,"j22","52",uncommon,w,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Thriving Heath",,"Land",,"j22","824",common,l,Not Owned,Non-foil,false,,,"Law 1 J22","",
"Law-Rune Enforcer",,"Creature - Human Soldier",,"j22","206",common,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Kami of Ancient Law",,"Creature - Spirit",,"j22","203",common,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Ninth Bridge Patrol",,"Creature - Dwarf Soldier",,"j22","221",common,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Midnight Guard",,"Creature - Human Soldier",,"j22","216",common,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Nightguard Patrol",,"Creature - Human Soldier",,"j22","220",common,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Skyhunter Patrol",,"Creature - Cat Knight",,"j22","245",common,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Magnanimous Magistrate",,"Creature - Human Advisor",,"j22","7",uncommon,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Phalanx Tactics",,"Instant",,"j22","224",uncommon,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Radiant's Judgment",,"Instant",,"j22","230",common,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Decree of Justice",,"Sorcery",,"j22","173",rare,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Arrest",,"Enchantment - Aura",,"j22","52",uncommon,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Unquestioned Authority",,"Enchantment - Aura",,"j22","260",uncommon,w,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Thriving Heath",,"Land",,"j22","824",common,l,Not Owned,Non-foil,false,,,"Law 2 J22","",
"Gideon's Lawkeeper",,"Creature - Human Soldier",,"j22","190",common,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Kami of Ancient Law",,"Creature - Spirit",,"j22","203",common,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Ninth Bridge Patrol",,"Creature - Dwarf Soldier",,"j22","221",common,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Midnight Guard",,"Creature - Human Soldier",,"j22","216",common,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Nightguard Patrol",,"Creature - Human Soldier",,"j22","220",common,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Skyhunter Patrol",,"Creature - Cat Knight",,"j22","245",common,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Magnanimous Magistrate",,"Creature - Human Advisor",,"j22","7",uncommon,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Gideon, Champion of Justice",,"Legendary Planeswalker - Gideon",,"j22","189",mythic,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Righteousness",,"Instant",,"j22","235",uncommon,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Angelic Edict",,"Sorcery",,"j22","145",common,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Arrest",,"Enchantment - Aura",,"j22","52",uncommon,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Unquestioned Authority",,"Enchantment - Aura",,"j22","260",uncommon,w,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Thriving Heath",,"Land",,"j22","824",common,l,Not Owned,Non-foil,false,,,"Law 3 J22","",
"Isamaru, Hound of Konda",,"Legendary Creature - Dog",,"j22","201",rare,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Kami of Ancient Law",,"Creature - Spirit",,"j22","203",common,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Ninth Bridge Patrol",,"Creature - Dwarf Soldier",,"j22","221",common,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Midnight Guard",,"Creature - Human Soldier",,"j22","216",common,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Nightguard Patrol",,"Creature - Human Soldier",,"j22","220",common,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Michiko Konda, Truth Seeker",,"Legendary Creature - Human Advisor",,"j22","215",rare,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Skyhunter Patrol",,"Creature - Cat Knight",,"j22","245",common,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Magnanimous Magistrate",,"Creature - Human Advisor",,"j22","7",uncommon,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Bring to Trial",,"Sorcery",,"j22","160",common,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Edifice of Authority",,"Artifact",,"j22","764",uncommon,c,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Murder Investigation",,"Enchantment - Aura",,"j22","219",uncommon,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Arrest",,"Enchantment - Aura",,"j22","52",uncommon,w,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Plains",,"Basic Land - Plains",,"j22","98",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Thriving Heath",,"Land",,"j22","824",common,l,Not Owned,Non-foil,false,,,"Law 4 J22","",
"Selfless Savior",,"Creature - Dog",,"m21","36",uncommon,w,Not Owned,Non-foil,false,,,"Legion 1","",81299
"Daybreak Charger",,"Creature - Unicorn",,"m21","14",common,w,Not Owned,Non-foil,false,,,"Legion 1","",81255
"Makeshift Battalion",,"Creature - Human Soldier",,"m21","26",common,w,Not Owned,Non-foil,false,,,"Legion 1","",81279
"Falconer Adept",,"Creature - Human Soldier",,"m21","18",uncommon,w,Not Owned,Non-foil,false,,,"Legion 1","",81263
"Valorous Steed",,"Creature - Unicorn",,"m21","42",common,w,Not Owned,Non-foil,false,,,"Legion 1","",81311
"Knight of the Tusk",,"Creature - Human Knight",,"jmp","114",common,w,Not Owned,Non-foil,false,,,"Legion 1","",
"Path to Exile",,"Instant",,"jmp","127",uncommon,w,Not Owned,Non-foil,false,,,"Legion 1","",
"Raise the Alarm",,"Instant",,"jmp","129",common,w,Not Owned,Non-foil,false,,,"Legion 1","",
"Inspired Charge",,"Instant",,"jmp","110",common,w,Not Owned,Non-foil,false,,,"Legion 1","",
"Basri's Solidarity",,"Sorcery",,"m21","10",uncommon,w,Not Owned,Non-foil,false,,,"Legion 1","",81247
"Legion's Judgment",,"Sorcery",,"m21","24",common,w,Not Owned,Non-foil,false,,,"Legion 1","",81275
"Blessed Sanctuary",,"Enchantment",,"jmp","1",rare,w,Not Owned,Non-foil,false,,,"Legion 1","",81749
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Legion 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Legion 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Legion 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Legion 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Legion 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Legion 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Legion 1","",
"Thriving Heath",,"Land",,"jmp","35",common,l,Not Owned,Non-foil,false,,,"Legion 1","",81817
"Staunch Shieldmate",,"Creature - Dwarf Soldier",,"m21","39",common,w,Not Owned,Non-foil,false,,,"Legion 2","",81305
"Daybreak Charger",,"Creature - Unicorn",,"m21","14",common,w,Not Owned,Non-foil,false,,,"Legion 2","",81255
"Makeshift Battalion",,"Creature - Human Soldier",,"m21","26",common,w,Not Owned,Non-foil,false,,,"Legion 2","",81279
"Siege Striker",,"Creature - Human Soldier",,"m21","37",uncommon,w,Not Owned,Non-foil,false,,,"Legion 2","",81301
"Inspiring Captain",,"Creature - Human Knight",,"jmp","111",common,w,Not Owned,Non-foil,false,,,"Legion 2","",
"Valorous Steed",,"Creature - Unicorn",,"m21","42",common,w,Not Owned,Non-foil,false,,,"Legion 2","",81311
"Raise the Alarm",,"Instant",,"jmp","129",common,w,Not Owned,Non-foil,false,,,"Legion 2","",
"Basri's Solidarity",,"Sorcery",,"m21","10",uncommon,w,Not Owned,Non-foil,false,,,"Legion 2","",81247
"Legion's Judgment",,"Sorcery",,"m21","24",common,w,Not Owned,Non-foil,false,,,"Legion 2","",81275
